date,user_id,category,merchant,amount_inr,payment_method,is_recurring,recurring_code
27-09-2022,1001,Subscriptions,Spotify,317.33,UPI,TRUE,SUBS
27-09-2022,1001,Subscriptions,Netflix,357.2,Credit Card,TRUE,SUBS
27-09-2022,1001,Miscellaneous,Flipkart,94.98,UPI,FALSE,
28-09-2022,1001,Transport,Uber,205.39,NetBanking,FALSE,
28-09-2022,1001,Miscellaneous,Amazon,86.85,Debit Card,FALSE,
28-09-2022,1001,Travel,IndiGo,1390.88,Credit Card,FALSE,
28-09-2022,1001,Subscriptions,iCloud,50,Cash,TRUE,SUBS
29-09-2022,1001,Dining,BarbequeNation,325.43,Debit Card,FALSE,
30-09-2022,1001,Travel,OYO,773.94,UPI,FALSE,
30-09-2022,1001,Subscriptions,Netflix,54.11,UPI,TRUE,SUBS
30-09-2022,1001,Groceries,DMart,552.76,UPI,FALSE,
30-09-2022,1001,Subscriptions,PrimeVideo,209.6,Credit Card,TRUE,SUBS
01-10-2022,1001,Groceries,DMart,687.7,NetBanking,FALSE,
01-10-2022,1001,Rent,Landlord-RTGS,33672.59,NetBanking,TRUE,RENT
01-10-2022,1001,Insurance,ICICIPrudential,2294.01,Credit Card,TRUE,INS
02-10-2022,1001,Subscriptions,YouTubePremium,302.37,Credit Card,TRUE,SUBS
03-10-2022,1001,Rent,Landlord-RTGS,23400.52,Bank Transfer,TRUE,RENT
03-10-2022,1001,Groceries,BigBazaar,618.83,UPI,FALSE,
03-10-2022,1001,Transport,FuelStation,129.12,UPI,FALSE,
03-10-2022,1001,Transport,FuelStation,130.41,Debit Card,FALSE,
04-10-2022,1001,Utilities,ElectricityBoard,317.86,UPI,FALSE,
04-10-2022,1001,Entertainment,BookMyShow,50,UPI,FALSE,
04-10-2022,1001,Entertainment,PlayStore,219.14,Credit Card,FALSE,
04-10-2022,1001,Transport,Metro,170.76,Credit Card,FALSE,
05-10-2022,1001,Miscellaneous,StationeryStore,105.36,Credit Card,FALSE,
05-10-2022,1001,Groceries,BigBazaar,632.91,Credit Card,FALSE,
05-10-2022,1001,Transport,FuelStation,173.34,UPI,FALSE,
06-10-2022,1001,Subscriptions,YouTubePremium,357.36,UPI,TRUE,SUBS
06-10-2022,1001,Miscellaneous,Amazon,130.19,Credit Card,FALSE,
07-10-2022,1001,Subscriptions,PrimeVideo,326.74,Cash,TRUE,SUBS
07-10-2022,1001,Miscellaneous,GiftShop,107.13,UPI,FALSE,
07-10-2022,1001,Groceries,RelianceFresh,529.99,NetBanking,FALSE,
08-10-2022,1001,Dining,Zomato,237.08,NetBanking,FALSE,
09-10-2022,1001,Subscriptions,iCloud,240.19,UPI,TRUE,SUBS
09-10-2022,1001,Dining,Swiggy,246.39,Credit Card,FALSE,
09-10-2022,1001,Utilities,WaterWorks,674.49,Cash,FALSE,
09-10-2022,1001,Rent,Landlord-RTGS,34601.11,UPI,TRUE,RENT
09-10-2022,1001,Miscellaneous,Amazon,74.7,UPI,FALSE,
09-10-2022,1001,Groceries,DMart,733.15,UPI,FALSE,
09-10-2022,1001,Utilities,Broadband ISP,786.93,UPI,FALSE,
10-10-2022,1001,Travel,IndiGo,1298.39,Credit Card,FALSE,
10-10-2022,1001,Transport,Uber,91.67,Credit Card,FALSE,
11-10-2022,1001,Rent,ApartmentMgmt,24375.23,UPI,TRUE,RENT
11-10-2022,1001,Miscellaneous,Flipkart,120.28,Credit Card,FALSE,
12-10-2022,1001,Insurance,LIC,2706.6,UPI,TRUE,INS
12-10-2022,1001,Subscriptions,YouTubePremium,319.61,Debit Card,TRUE,SUBS
12-10-2022,1001,Transport,Metro,219.37,Credit Card,FALSE,
12-10-2022,1001,Utilities,ElectricityBoard,276.51,Debit Card,FALSE,
13-10-2022,1001,Utilities,WaterWorks,711.12,NetBanking,FALSE,
14-10-2022,1001,Rent,Landlord-RTGS,23304.47,Credit Card,TRUE,RENT
15-10-2022,1001,Rent,Landlord-RTGS,28810.05,UPI,TRUE,RENT
15-10-2022,1001,Entertainment,PVR,224.47,UPI,FALSE,
15-10-2022,1001,Entertainment,Steam,210.23,UPI,FALSE,
16-10-2022,1001,Transport,Ola,145.9,UPI,FALSE,
16-10-2022,1001,Utilities,Broadband ISP,726.73,UPI,FALSE,
16-10-2022,1001,Subscriptions,PrimeVideo,284.46,UPI,TRUE,SUBS
17-10-2022,1001,Dining,BarbequeNation,359.05,Credit Card,FALSE,
17-10-2022,1001,Miscellaneous,Flipkart,56.44,Credit Card,FALSE,
18-10-2022,1001,Subscriptions,Netflix,182.38,Credit Card,TRUE,SUBS
18-10-2022,1001,Subscriptions,PrimeVideo,235.97,Credit Card,TRUE,SUBS
18-10-2022,1001,Subscriptions,Spotify,536.42,Credit Card,TRUE,SUBS
18-10-2022,1001,Rent,ApartmentMgmt,34982.26,UPI,TRUE,RENT
18-10-2022,1001,Groceries,RelianceFresh,690.2,Credit Card,FALSE,
18-10-2022,1001,Insurance,HDFCLife,2265.25,UPI,TRUE,INS
19-10-2022,1001,Groceries,DMart,771.34,Cash,FALSE,
20-10-2022,1001,Utilities,WaterWorks,675.84,Credit Card,FALSE,
20-10-2022,1001,Groceries,LocalKirana,271.76,UPI,FALSE,
21-10-2022,1001,Subscriptions,PrimeVideo,455.2,Credit Card,TRUE,SUBS
22-10-2022,1001,Subscriptions,YouTubePremium,369.51,Credit Card,TRUE,SUBS
22-10-2022,1001,Groceries,LocalKirana,600.97,Credit Card,FALSE,
22-10-2022,1001,Dining,CafeCoffeeDay,301.27,Debit Card,FALSE,
22-10-2022,1001,Groceries,DMart,491.85,Cash,FALSE,
22-10-2022,1001,Healthcare,ApolloPharmacy,207.93,Debit Card,FALSE,
23-10-2022,1001,Groceries,RelianceFresh,596.1,UPI,FALSE,
23-10-2022,1001,Transport,Metro,122.8,Credit Card,FALSE,
23-10-2022,1001,Rent,ApartmentMgmt,9497.56,NetBanking,TRUE,RENT
24-10-2022,1001,Entertainment,PVR,200.87,UPI,FALSE,
25-10-2022,1001,Transport,Ola,176.62,UPI,FALSE,
26-10-2022,1001,Education,SkillShare,348.99,UPI,FALSE,
26-10-2022,1001,Dining,Swiggy,139.28,UPI,FALSE,
26-10-2022,1001,Groceries,LocalKirana,498.81,UPI,FALSE,
26-10-2022,1001,Travel,AirIndia,778.63,UPI,FALSE,
27-10-2022,1001,Miscellaneous,Amazon,139.4,Credit Card,FALSE,
27-10-2022,1001,Miscellaneous,Flipkart,171.44,UPI,FALSE,
28-10-2022,1001,Travel,OYO,935.74,UPI,FALSE,
29-10-2022,1001,Groceries,DMart,637.96,NetBanking,FALSE,
29-10-2022,1001,Utilities,WaterWorks,510.26,UPI,FALSE,
29-10-2022,1001,Subscriptions,Netflix,65.42,UPI,TRUE,SUBS
29-10-2022,1001,Entertainment,Steam,157.48,UPI,FALSE,
30-10-2022,1001,Insurance,HDFCLife,3700.31,Credit Card,TRUE,INS
30-10-2022,1001,Healthcare,ApolloPharmacy,263.25,UPI,FALSE,
31-10-2022,1001,Miscellaneous,StationeryStore,88.64,UPI,FALSE,
01-11-2022,1001,Miscellaneous,Flipkart,62.22,UPI,FALSE,
01-11-2022,1001,Transport,Ola,159.95,UPI,FALSE,
01-11-2022,1001,Dining,CafeCoffeeDay,230.7,Credit Card,FALSE,
01-11-2022,1001,Transport,FuelStation,254.19,Cash,FALSE,
02-11-2022,1001,Transport,FuelStation,241.19,UPI,FALSE,
03-11-2022,1001,Rent,Landlord-RTGS,21604.27,Bank Transfer,TRUE,RENT
03-11-2022,1001,Transport,Ola,220.23,Credit Card,FALSE,
04-11-2022,1001,Education,Coursera,223.12,UPI,FALSE,
04-11-2022,1001,Groceries,BigBazaar,561.33,Credit Card,FALSE,
04-11-2022,1001,Miscellaneous,Flipkart,111.24,UPI,FALSE,
05-11-2022,1001,Insurance,HDFCLife,1684.31,Credit Card,TRUE,INS
05-11-2022,1001,Insurance,ICICIPrudential,476.66,Cash,TRUE,INS
05-11-2022,1001,Entertainment,BookMyShow,149.65,Credit Card,FALSE,
05-11-2022,1001,Subscriptions,YouTubePremium,439,UPI,TRUE,SUBS
05-11-2022,1001,Entertainment,Steam,286.08,Cash,FALSE,
05-11-2022,1001,Travel,IRCTC,427.09,UPI,FALSE,
05-11-2022,1001,Dining,Dominos,50,UPI,FALSE,
05-11-2022,1001,Entertainment,BookMyShow,151.32,UPI,FALSE,
05-11-2022,1001,Groceries,DMart,742.33,Credit Card,FALSE,
06-11-2022,1001,Utilities,ElectricityBoard,418.29,Credit Card,FALSE,
06-11-2022,1001,Transport,Uber,50,UPI,FALSE,
06-11-2022,1001,Groceries,LocalKirana,829.1,Credit Card,FALSE,
06-11-2022,1001,Miscellaneous,Amazon,115.26,Debit Card,FALSE,
07-11-2022,1001,Transport,Uber,154.97,UPI,FALSE,
07-11-2022,1001,Groceries,LocalKirana,370.13,UPI,FALSE,
08-11-2022,1001,Insurance,HDFCLife,1630.32,UPI,TRUE,INS
08-11-2022,1001,Transport,FuelStation,67.59,UPI,FALSE,
09-11-2022,1001,Entertainment,Steam,153.09,Credit Card,FALSE,
09-11-2022,1001,Transport,Metro,166.04,Credit Card,FALSE,
10-11-2022,1001,Insurance,HDFCLife,2929.09,Credit Card,TRUE,INS
10-11-2022,1001,Groceries,DMart,261.47,UPI,FALSE,
10-11-2022,1001,Dining,Dominos,491.32,Credit Card,FALSE,
10-11-2022,1001,Groceries,RelianceFresh,831.03,UPI,FALSE,
11-11-2022,1001,Travel,OYO,349.94,Debit Card,FALSE,
12-11-2022,1001,Insurance,LIC,2670.85,UPI,TRUE,INS
12-11-2022,1001,Rent,ApartmentMgmt,21975.35,UPI,TRUE,RENT
13-11-2022,1001,Subscriptions,YouTubePremium,50,NetBanking,TRUE,SUBS
13-11-2022,1001,Insurance,ICICIPrudential,2629.56,Credit Card,TRUE,INS
13-11-2022,1001,Utilities,ElectricityBoard,613.83,UPI,FALSE,
13-11-2022,1001,Miscellaneous,Flipkart,102.12,Credit Card,FALSE,
13-11-2022,1001,Miscellaneous,StationeryStore,70.89,UPI,FALSE,
13-11-2022,1001,Transport,Metro,116.93,NetBanking,FALSE,
13-11-2022,1001,Miscellaneous,GiftShop,175.88,UPI,FALSE,
14-11-2022,1001,Travel,IRCTC,1123.72,UPI,FALSE,
14-11-2022,1001,Groceries,BigBazaar,165.6,UPI,FALSE,
14-11-2022,1001,Dining,BarbequeNation,318.83,Credit Card,FALSE,
14-11-2022,1001,Travel,OYO,654.51,UPI,FALSE,
15-11-2022,1001,Groceries,LocalKirana,855.82,UPI,FALSE,
15-11-2022,1001,Transport,Uber,102.35,UPI,FALSE,
15-11-2022,1001,Groceries,RelianceFresh,552.49,UPI,FALSE,
15-11-2022,1001,Dining,Swiggy,334.69,Credit Card,FALSE,
15-11-2022,1001,Miscellaneous,Amazon,111.94,Credit Card,FALSE,
16-11-2022,1001,Subscriptions,iCloud,241.81,UPI,TRUE,SUBS
17-11-2022,1001,Travel,AirIndia,906.89,UPI,FALSE,
17-11-2022,1001,Entertainment,Steam,264.32,UPI,FALSE,
18-11-2022,1001,Subscriptions,PrimeVideo,167.1,Credit Card,TRUE,SUBS
18-11-2022,1001,Subscriptions,YouTubePremium,49,Credit Card,TRUE,SUBS
18-11-2022,1001,Subscriptions,iCloud,685.17,Credit Card,TRUE,SUBS
18-11-2022,1001,Entertainment,BookMyShow,106.62,NetBanking,FALSE,
18-11-2022,1001,Transport,Metro,203.42,NetBanking,FALSE,
19-11-2022,1001,Miscellaneous,StationeryStore,50,Credit Card,FALSE,
19-11-2022,1001,Subscriptions,Netflix,353.81,UPI,TRUE,SUBS
19-11-2022,1001,Dining,Swiggy,178.41,UPI,FALSE,
19-11-2022,1001,Miscellaneous,GiftShop,61.74,Credit Card,FALSE,
19-11-2022,1001,Utilities,Broadband ISP,384.1,UPI,FALSE,
19-11-2022,1001,Travel,IndiGo,910.89,Credit Card,FALSE,
20-11-2022,1001,Dining,Swiggy,165.08,UPI,FALSE,
20-11-2022,1001,Rent,Landlord-RTGS,7057.86,Credit Card,TRUE,RENT
20-11-2022,1001,Education,LocalTutors,301.94,UPI,FALSE,
20-11-2022,1001,Miscellaneous,Amazon,59.86,NetBanking,FALSE,
20-11-2022,1001,Rent,ApartmentMgmt,24738.1,UPI,TRUE,RENT
20-11-2022,1001,Utilities,WaterWorks,537.36,Debit Card,FALSE,
21-11-2022,1001,Travel,OYO,508.84,NetBanking,FALSE,
21-11-2022,1001,Dining,Zomato,258.03,NetBanking,FALSE,
21-11-2022,1001,Miscellaneous,StationeryStore,119.06,Cash,FALSE,
22-11-2022,1001,Miscellaneous,StationeryStore,141.47,Credit Card,FALSE,
23-11-2022,1001,Education,Coursera,314.47,UPI,FALSE,
23-11-2022,1001,Insurance,LIC,1953.64,UPI,TRUE,INS
23-11-2022,1001,Miscellaneous,GiftShop,103.47,UPI,FALSE,
24-11-2022,1001,Miscellaneous,Amazon,120.97,Credit Card,FALSE,
25-11-2022,1001,Rent,ApartmentMgmt,22390.6,UPI,TRUE,RENT
25-11-2022,1001,Insurance,LIC,615.97,UPI,TRUE,INS
26-11-2022,1001,Miscellaneous,Flipkart,115.2,UPI,FALSE,
26-11-2022,1001,Utilities,ElectricityBoard,758.95,UPI,FALSE,
26-11-2022,1001,Groceries,BigBazaar,559.81,UPI,FALSE,
27-11-2022,1001,Groceries,DMart,393.36,UPI,FALSE,
27-11-2022,1001,Utilities,Broadband ISP,442.4,Credit Card,FALSE,
27-11-2022,1001,Groceries,DMart,983.13,Credit Card,FALSE,
27-11-2022,1001,Education,Coursera,339.24,Credit Card,FALSE,
27-11-2022,1001,Rent,ApartmentMgmt,16261.65,UPI,TRUE,RENT
27-11-2022,1001,Education,Coursera,193.86,Cash,FALSE,
27-11-2022,1001,Subscriptions,PrimeVideo,229.61,UPI,TRUE,SUBS
27-11-2022,1001,Groceries,RelianceFresh,99.2,UPI,FALSE,
27-11-2022,1001,Dining,CafeCoffeeDay,312.4,UPI,FALSE,
27-11-2022,1001,Dining,Zomato,214.79,NetBanking,FALSE,
27-11-2022,1001,Rent,Landlord-RTGS,26734.78,UPI,TRUE,RENT
28-11-2022,1001,Entertainment,Steam,268.54,UPI,FALSE,
28-11-2022,1001,Groceries,LocalKirana,515.99,Credit Card,FALSE,
28-11-2022,1001,Groceries,RelianceFresh,336.33,Credit Card,FALSE,
28-11-2022,1001,Transport,Metro,130.82,Credit Card,FALSE,
29-11-2022,1001,Insurance,LIC,3609.95,Debit Card,TRUE,INS
30-11-2022,1001,Miscellaneous,Amazon,129.79,Debit Card,FALSE,
30-11-2022,1001,Transport,FuelStation,145.92,Cash,FALSE,
01-12-2022,1001,Healthcare,CityHospital,225.03,NetBanking,FALSE,
01-12-2022,1001,Groceries,LocalKirana,510.39,UPI,FALSE,
01-12-2022,1001,Miscellaneous,StationeryStore,80.33,UPI,FALSE,
02-12-2022,1001,Utilities,WaterWorks,557.12,UPI,FALSE,
02-12-2022,1001,Entertainment,BookMyShow,273.37,UPI,FALSE,
02-12-2022,1001,Rent,Landlord-RTGS,9975.32,UPI,TRUE,RENT
02-12-2022,1001,Dining,CafeCoffeeDay,195.33,Credit Card,FALSE,
02-12-2022,1001,Entertainment,PVR,237.48,NetBanking,FALSE,
03-12-2022,1001,Rent,Landlord-RTGS,20667.76,Bank Transfer,TRUE,RENT
03-12-2022,1001,Education,Udemy,405.43,UPI,FALSE,
03-12-2022,1001,Entertainment,BookMyShow,342.41,Credit Card,FALSE,
03-12-2022,1001,Groceries,DMart,534.51,NetBanking,FALSE,
03-12-2022,1001,Healthcare,CityHospital,197.68,Credit Card,FALSE,
04-12-2022,1001,Utilities,Broadband ISP,135.81,UPI,FALSE,
04-12-2022,1001,Travel,IRCTC,437.54,Credit Card,FALSE,
04-12-2022,1001,Groceries,BigBazaar,949.4,UPI,FALSE,
04-12-2022,1001,Dining,BarbequeNation,135.16,UPI,FALSE,
05-12-2022,1001,Travel,AirIndia,1330.95,UPI,FALSE,
05-12-2022,1001,Utilities,WaterWorks,719.67,UPI,FALSE,
05-12-2022,1001,Insurance,HDFCLife,1579.21,Credit Card,TRUE,INS
05-12-2022,1001,Utilities,WaterWorks,464.18,UPI,FALSE,
06-12-2022,1001,Miscellaneous,Flipkart,50,NetBanking,FALSE,
06-12-2022,1001,Dining,Swiggy,311.77,NetBanking,FALSE,
06-12-2022,1001,Dining,Zomato,264.03,Credit Card,FALSE,
07-12-2022,1001,Travel,OYO,750.35,Cash,FALSE,
08-12-2022,1001,Subscriptions,Spotify,346.74,Debit Card,TRUE,SUBS
08-12-2022,1001,Travel,AirIndia,1543.27,NetBanking,FALSE,
08-12-2022,1001,Utilities,Broadband ISP,779.69,Credit Card,FALSE,
09-12-2022,1001,Miscellaneous,StationeryStore,72.33,Credit Card,FALSE,
09-12-2022,1001,Miscellaneous,GiftShop,113.35,NetBanking,FALSE,
09-12-2022,1001,Healthcare,CityHospital,125.34,UPI,FALSE,
10-12-2022,1001,Utilities,Broadband ISP,497.13,NetBanking,FALSE,
10-12-2022,1001,Travel,MakeMyTrip,1412.97,Cash,FALSE,
10-12-2022,1001,Dining,BarbequeNation,50,UPI,FALSE,
10-12-2022,1001,Utilities,Broadband ISP,531.56,UPI,FALSE,
11-12-2022,1001,Entertainment,PVR,190.11,Cash,FALSE,
11-12-2022,1001,Miscellaneous,Flipkart,120.79,NetBanking,FALSE,
11-12-2022,1001,Groceries,DMart,488,UPI,FALSE,
11-12-2022,1001,Groceries,DMart,611.3,UPI,FALSE,
11-12-2022,1001,Miscellaneous,Flipkart,50,NetBanking,FALSE,
12-12-2022,1001,Insurance,ICICIPrudential,2873.44,UPI,TRUE,INS
12-12-2022,1001,Entertainment,PVR,277.55,UPI,FALSE,
12-12-2022,1001,Miscellaneous,Flipkart,93.92,UPI,FALSE,
12-12-2022,1001,Transport,Ola,113.34,UPI,FALSE,
13-12-2022,1001,Subscriptions,iCloud,70.89,Credit Card,TRUE,SUBS
14-12-2022,1001,Utilities,Broadband ISP,159.87,UPI,FALSE,
14-12-2022,1001,Utilities,GasCompany,633.02,NetBanking,FALSE,
14-12-2022,1001,Rent,Landlord-RTGS,11875.01,Credit Card,TRUE,RENT
14-12-2022,1001,Transport,Metro,139.2,Credit Card,FALSE,
15-12-2022,1001,Miscellaneous,GiftShop,77.45,UPI,FALSE,
15-12-2022,1001,Healthcare,Thyrocare,385.85,Credit Card,FALSE,
15-12-2022,1001,Dining,CafeCoffeeDay,116.88,UPI,FALSE,
15-12-2022,1001,Subscriptions,PrimeVideo,202.83,Credit Card,TRUE,SUBS
15-12-2022,1001,Dining,CafeCoffeeDay,78.71,Credit Card,FALSE,
16-12-2022,1001,Groceries,DMart,379.51,UPI,FALSE,
17-12-2022,1001,Transport,FuelStation,50,UPI,FALSE,
17-12-2022,1001,Insurance,ICICIPrudential,3651.38,UPI,TRUE,INS
17-12-2022,1001,Dining,Zomato,137.18,NetBanking,FALSE,
17-12-2022,1001,Miscellaneous,StationeryStore,125.06,NetBanking,FALSE,
17-12-2022,1001,Travel,IndiGo,1732.82,Credit Card,FALSE,
18-12-2022,1001,Subscriptions,Spotify,403,Credit Card,TRUE,SUBS
18-12-2022,1001,Subscriptions,iCloud,441.72,Credit Card,TRUE,SUBS
18-12-2022,1001,Subscriptions,Netflix,203.45,Credit Card,TRUE,SUBS
18-12-2022,1001,Miscellaneous,Amazon,50,Debit Card,FALSE,
18-12-2022,1001,Miscellaneous,GiftShop,79.82,UPI,FALSE,
18-12-2022,1001,Entertainment,Steam,262.83,UPI,FALSE,
19-12-2022,1001,Transport,Ola,218.55,UPI,FALSE,
19-12-2022,1001,Transport,Uber,189.25,NetBanking,FALSE,
19-12-2022,1001,Miscellaneous,Flipkart,104.16,UPI,FALSE,
19-12-2022,1001,Dining,Zomato,207.65,NetBanking,FALSE,
20-12-2022,1001,Miscellaneous,GiftShop,79.25,Credit Card,FALSE,
20-12-2022,1001,Healthcare,ApolloPharmacy,206.19,UPI,FALSE,
20-12-2022,1001,Dining,Dominos,187.07,Cash,FALSE,
21-12-2022,1001,Miscellaneous,StationeryStore,50,Cash,FALSE,
21-12-2022,1001,Dining,CafeCoffeeDay,238.93,Credit Card,FALSE,
21-12-2022,1001,Miscellaneous,Flipkart,50,UPI,FALSE,
21-12-2022,1001,Dining,Swiggy,268.4,Credit Card,FALSE,
22-12-2022,1001,Transport,Ola,269.58,Credit Card,FALSE,
23-12-2022,1001,Miscellaneous,Amazon,58.66,UPI,FALSE,
24-12-2022,1001,Rent,ApartmentMgmt,28264.94,Credit Card,TRUE,RENT
24-12-2022,1001,Rent,Landlord-RTGS,30081.33,UPI,TRUE,RENT
25-12-2022,1001,Miscellaneous,StationeryStore,53.19,Credit Card,FALSE,
25-12-2022,1001,Subscriptions,Spotify,491.43,NetBanking,TRUE,SUBS
25-12-2022,1001,Entertainment,PlayStore,293.9,UPI,FALSE,
26-12-2022,1001,Dining,Dominos,83,Credit Card,FALSE,
26-12-2022,1001,Travel,AirIndia,1175.1,Cash,FALSE,
27-12-2022,1001,Dining,CafeCoffeeDay,440.98,NetBanking,FALSE,
27-12-2022,1001,Transport,Uber,200.6,Credit Card,FALSE,
28-12-2022,1001,Subscriptions,iCloud,271.43,Credit Card,TRUE,SUBS
28-12-2022,1001,Miscellaneous,Flipkart,50,NetBanking,FALSE,
29-12-2022,1001,Groceries,LocalKirana,457.13,UPI,FALSE,
29-12-2022,1001,Subscriptions,Spotify,384.44,Credit Card,TRUE,SUBS
29-12-2022,1001,Transport,Uber,133.52,Credit Card,FALSE,
29-12-2022,1001,Transport,Metro,180.99,Credit Card,FALSE,
29-12-2022,1001,Miscellaneous,Amazon,50,UPI,FALSE,
30-12-2022,1001,Miscellaneous,Amazon,123.74,Credit Card,FALSE,
30-12-2022,1001,Subscriptions,Spotify,195.63,Debit Card,TRUE,SUBS
30-12-2022,1001,Utilities,Broadband ISP,339.16,NetBanking,FALSE,
31-12-2022,1001,Groceries,BigBazaar,325.11,UPI,FALSE,
31-12-2022,1001,Travel,OYO,1761.69,UPI,FALSE,
01-01-2023,1001,Entertainment,PVR,129.77,Debit Card,FALSE,
01-01-2023,1001,Miscellaneous,Flipkart,85.27,UPI,FALSE,
01-01-2023,1001,Miscellaneous,Amazon,86.89,Cash,FALSE,
02-01-2023,1001,Subscriptions,Spotify,181.51,Debit Card,TRUE,SUBS
02-01-2023,1001,Groceries,DMart,671.66,UPI,FALSE,
02-01-2023,1001,Transport,FuelStation,97.3,UPI,FALSE,
03-01-2023,1001,Rent,Landlord-RTGS,21506.54,Bank Transfer,TRUE,RENT
03-01-2023,1001,Dining,Dominos,196.31,Debit Card,FALSE,
03-01-2023,1001,Healthcare,ApolloPharmacy,214.27,NetBanking,FALSE,
04-01-2023,1001,Insurance,LIC,1824.28,UPI,TRUE,INS
04-01-2023,1001,Groceries,BigBazaar,827.34,NetBanking,FALSE,
04-01-2023,1001,Travel,OYO,722.42,UPI,FALSE,
04-01-2023,1001,Miscellaneous,Amazon,162.85,UPI,FALSE,
05-01-2023,1001,Travel,IndiGo,302.46,UPI,FALSE,
06-01-2023,1001,Miscellaneous,Flipkart,108.12,Credit Card,FALSE,
06-01-2023,1001,Groceries,RelianceFresh,687.83,Cash,FALSE,
06-01-2023,1001,Dining,BarbequeNation,50,Credit Card,FALSE,
07-01-2023,1001,Rent,ApartmentMgmt,9292.33,Credit Card,TRUE,RENT
07-01-2023,1001,Travel,MakeMyTrip,993.14,UPI,FALSE,
07-01-2023,1001,Groceries,DMart,655.33,Debit Card,FALSE,
08-01-2023,1001,Dining,Zomato,132.88,UPI,FALSE,
09-01-2023,1001,Miscellaneous,Flipkart,50,Credit Card,FALSE,
10-01-2023,1001,Miscellaneous,Flipkart,112.15,Credit Card,FALSE,
10-01-2023,1001,Transport,Ola,206.67,Credit Card,FALSE,
11-01-2023,1001,Subscriptions,Netflix,535.16,UPI,TRUE,SUBS
12-01-2023,1001,Insurance,LIC,2861.72,UPI,TRUE,INS
12-01-2023,1001,Insurance,LIC,2414.09,UPI,TRUE,INS
12-01-2023,1001,Dining,Dominos,251.99,UPI,FALSE,
13-01-2023,1001,Groceries,BigBazaar,615.7,Debit Card,FALSE,
14-01-2023,1001,Utilities,Broadband ISP,299.49,Credit Card,FALSE,
14-01-2023,1001,Transport,Uber,152.58,Debit Card,FALSE,
14-01-2023,1001,Entertainment,PVR,124.31,Credit Card,FALSE,
14-01-2023,1001,Groceries,LocalKirana,485.37,Credit Card,FALSE,
14-01-2023,1001,Groceries,RelianceFresh,573.75,Credit Card,FALSE,
14-01-2023,1001,Miscellaneous,GiftShop,136.56,UPI,FALSE,
15-01-2023,1001,Transport,Ola,73.68,Credit Card,FALSE,
15-01-2023,1001,Healthcare,CityHospital,129.57,NetBanking,FALSE,
15-01-2023,1001,Healthcare,CityHospital,351.82,Debit Card,FALSE,
15-01-2023,1001,Groceries,LocalKirana,620.59,Debit Card,FALSE,
15-01-2023,1001,Miscellaneous,StationeryStore,59.32,Cash,FALSE,
15-01-2023,1001,Miscellaneous,StationeryStore,160.12,UPI,FALSE,
16-01-2023,1001,Travel,IRCTC,999.81,UPI,FALSE,
16-01-2023,1001,Groceries,RelianceFresh,665.34,NetBanking,FALSE,
16-01-2023,1001,Utilities,ElectricityBoard,792.11,Credit Card,FALSE,
17-01-2023,1001,Dining,Swiggy,412.49,NetBanking,FALSE,
18-01-2023,1001,Subscriptions,Netflix,180.9,Credit Card,TRUE,SUBS
18-01-2023,1001,Subscriptions,YouTubePremium,237.36,Credit Card,TRUE,SUBS
18-01-2023,1001,Subscriptions,PrimeVideo,622.12,Credit Card,TRUE,SUBS
18-01-2023,1001,Miscellaneous,GiftShop,50.01,Credit Card,FALSE,
18-01-2023,1001,Groceries,LocalKirana,458.67,UPI,FALSE,
19-01-2023,1001,Education,Coursera,342.68,Credit Card,FALSE,
20-01-2023,1001,Groceries,DMart,582.09,Credit Card,FALSE,
20-01-2023,1001,Dining,Zomato,315.11,Credit Card,FALSE,
20-01-2023,1001,Dining,Swiggy,478.05,UPI,FALSE,
20-01-2023,1001,Groceries,RelianceFresh,1044.99,NetBanking,FALSE,
20-01-2023,1001,Miscellaneous,StationeryStore,74.71,Credit Card,FALSE,
21-01-2023,1001,Subscriptions,Spotify,271.44,UPI,TRUE,SUBS
21-01-2023,1001,Healthcare,CityHospital,301.76,Credit Card,FALSE,
21-01-2023,1001,Miscellaneous,Flipkart,98.13,UPI,FALSE,
21-01-2023,1001,Miscellaneous,Flipkart,153.28,Cash,FALSE,
21-01-2023,1001,Dining,BarbequeNation,334.65,Debit Card,FALSE,
21-01-2023,1001,Healthcare,Thyrocare,313.63,Cash,FALSE,
22-01-2023,1001,Miscellaneous,Flipkart,124.45,NetBanking,FALSE,
22-01-2023,1001,Entertainment,PlayStore,202.49,Credit Card,FALSE,
22-01-2023,1001,Dining,BarbequeNation,329.53,UPI,FALSE,
22-01-2023,1001,Education,Coursera,248.67,UPI,FALSE,
22-01-2023,1001,Utilities,ElectricityBoard,727.48,UPI,FALSE,
23-01-2023,1001,Dining,Swiggy,228.06,UPI,FALSE,
23-01-2023,1001,Travel,IRCTC,927.68,Debit Card,FALSE,
23-01-2023,1001,Transport,Uber,114.59,NetBanking,FALSE,
24-01-2023,1001,Miscellaneous,Amazon,76.6,UPI,FALSE,
24-01-2023,1001,Healthcare,ApolloPharmacy,163.94,Debit Card,FALSE,
24-01-2023,1001,Groceries,BigBazaar,425.29,UPI,FALSE,
25-01-2023,1001,Rent,ApartmentMgmt,13394.59,Debit Card,TRUE,RENT
25-01-2023,1001,Subscriptions,Spotify,496.65,UPI,TRUE,SUBS
25-01-2023,1001,Utilities,ElectricityBoard,192.56,Debit Card,FALSE,
